iterationId,competitionName,season,squadId,squadName,playerId,playerName,positions,matchShare,playDuration,openPlayXG,openPlayXG90
1236,USL Championship,2025,3510,Detroit City FC,114535,Jeciel Cedeño,CENTER_FORWARD,0.28997806,1694.956,0.0,0.0
1236,USL Championship,2025,3510,Detroit City FC,250133,Haruki Yamazaki,CENTER_FORWARD,0.058161635,333.172,0.0,0.0
1236,USL Championship,2025,3542,Loudoun United FC,42363,Ben Mines,CENTER_FORWARD,0.052520856,317.413,0.0,0.0
1236,USL Championship,2025,3542,Loudoun United FC,159805,Wesley Leggett,CENTER_FORWARD,0.21379548,1335.032,0.0,0.0
1236,USL Championship,2025,3542,Loudoun United FC,221098,Alex Nagy,CENTER_FORWARD,0.4644887,2839.838,0.0,0.0
1236,USL Championship,2025,6232,Rhode Island FC,126118,Aldair Sanchez,CENTER_FORWARD,0.028440487,169.956,0.0,0.0
1236,USL Championship,2025,6232,Rhode Island FC,160943,Amos Shapiro-Thompson,CENTER_FORWARD,0.06749587,403.345,0.0,0.0
1236,USL Championship,2025,9876,Lexington SC,41669,Christian Volesky,CENTER_FORWARD,0.14095251,857.066,0.0,0.0
1236,USL Championship,2025,9876,Lexington SC,42377,Marcus Epps,CENTER_FORWARD,0.6339265,3665.01,0.0,0.0
1236,USL Championship,2025,9876,Lexington SC,151497,Jack Beer,CENTER_FORWARD,0.6453513,3924.078,0.0,0.0
1236,USL Championship,2025,9876,Lexington SC,187915,Eliot Goldthorp,CENTER_FORWARD,0.28089795,1647.894,0.0,0.0
